TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,001
Test Abbreviation:,TEST 4 TALCA_001
Start Date:,20-07-2025
Start Time:,17:39:55
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,83
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.000
,Minimum:,0.000
,Time of Minimum:,17:39:56
,Date of Minimum:,20-07-2025
,Maximum:,0.000
,Time of Maximum:,17:39:56
,Date of Maximum:,20-07-2025

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
20-07-2025,18:39:02,0.136
20-07-2025,18:39:03,0.131
20-07-2025,18:39:04,0.130
20-07-2025,18:39:05,0.132
20-07-2025,18:39:06,0.131
20-07-2025,18:39:07,0.136
20-07-2025,18:39:08,0.138
20-07-2025,18:39:09,0.137
20-07-2025,18:39:10,0.136
20-07-2025,18:39:11,0.138
20-07-2025,18:39:12,0.140
20-07-2025,18:39:13,0.135
20-07-2025,18:39:14,0.137
20-07-2025,18:39:15,0.140
20-07-2025,18:39:16,0.141
20-07-2025,18:39:17,0.146
20-07-2025,18:39:18,0.145
20-07-2025,18:39:19,0.140
20-07-2025,18:39:20,0.137
20-07-2025,18:39:21,0.134
20-07-2025,18:39:22,0.130
20-07-2025,18:39:23,0.121
20-07-2025,18:39:24,0.117
20-07-2025,18:39:25,0.110
20-07-2025,18:39:26,0.105
20-07-2025,18:39:27,0.106
20-07-2025,18:39:28,0.099
20-07-2025,18:39:29,0.099
20-07-2025,18:39:30,0.106
20-07-2025,18:39:31,0.113
20-07-2025,18:39:32,0.111
20-07-2025,18:39:33,0.097
20-07-2025,18:39:34,0.088
20-07-2025,18:39:35,0.085
20-07-2025,18:39:36,0.083
20-07-2025,18:39:37,0.083
20-07-2025,18:39:38,0.082
20-07-2025,18:39:39,0.083
20-07-2025,18:39:40,0.084
20-07-2025,18:39:41,0.085
20-07-2025,18:39:42,0.089
20-07-2025,18:39:43,0.089
20-07-2025,18:39:44,0.085
20-07-2025,18:39:45,0.088
20-07-2025,18:39:46,0.095
20-07-2025,18:39:47,0.093
20-07-2025,18:39:48,0.092
20-07-2025,18:39:49,0.092
20-07-2025,18:39:50,0.093
20-07-2025,18:39:51,0.094
20-07-2025,18:39:52,0.093
20-07-2025,18:39:53,0.090
20-07-2025,18:39:54,0.090
20-07-2025,18:39:55,0.093
20-07-2025,18:39:56,0.094
20-07-2025,18:39:57,0.097
20-07-2025,18:39:58,0.096
20-07-2025,18:39:59,0.090
20-07-2025,18:40:00,0.089
20-07-2025,18:40:01,0.090
20-07-2025,18:40:02,0.090
20-07-2025,18:40:03,0.091
20-07-2025,18:40:04,0.088
20-07-2025,18:40:05,0.091
20-07-2025,18:40:06,0.089
20-07-2025,18:40:07,0.089
20-07-2025,18:40:08,0.091
20-07-2025,18:40:09,0.099
20-07-2025,18:40:10,0.098
20-07-2025,18:40:11,0.108
20-07-2025,18:40:12,0.122
20-07-2025,18:40:13,0.121
20-07-2025,18:40:14,0.120
20-07-2025,18:40:15,0.118
20-07-2025,18:40:16,0.112
20-07-2025,18:40:17,0.112
20-07-2025,18:40:18,0.125
20-07-2025,18:40:19,0.135
20-07-2025,18:40:20,0.139
20-07-2025,18:40:21,0.152
20-07-2025,18:40:22,0.143
20-07-2025,18:40:23,0.142
20-07-2025,18:40:24,0.143
20-07-2025,18:40:25,0.137
20-07-2025,18:40:26,0.130
20-07-2025,18:40:27,0.128
20-07-2025,18:40:28,0.130
20-07-2025,18:40:29,0.135
20-07-2025,18:40:30,0.137
20-07-2025,18:40:31,0.142
20-07-2025,18:40:32,0.146
20-07-2025,18:40:33,0.145
20-07-2025,18:40:34,0.145
20-07-2025,18:40:35,0.146
20-07-2025,18:40:36,0.148
20-07-2025,18:40:37,0.146
20-07-2025,18:40:38,0.148
20-07-2025,18:40:39,0.155
20-07-2025,18:40:40,0.161
20-07-2025,18:40:41,0.175
20-07-2025,18:40:42,0.188
20-07-2025,18:40:43,0.189
20-07-2025,18:40:44,0.188
20-07-2025,18:40:45,0.188
20-07-2025,18:40:46,0.188
20-07-2025,18:40:47,0.194
20-07-2025,18:40:48,0.191
20-07-2025,18:40:49,0.182
20-07-2025,18:40:50,0.181
20-07-2025,18:40:51,0.181
20-07-2025,18:40:52,0.179
20-07-2025,18:40:53,0.173
20-07-2025,18:40:54,0.167
20-07-2025,18:40:55,0.159
20-07-2025,18:40:56,0.148
20-07-2025,18:40:57,0.155
20-07-2025,18:40:58,0.175
20-07-2025,18:40:59,0.190
20-07-2025,18:41:00,0.195
20-07-2025,18:41:01,0.188
20-07-2025,18:41:02,0.189
20-07-2025,18:41:03,0.187
20-07-2025,18:41:04,0.172
20-07-2025,18:41:05,0.163
20-07-2025,18:41:06,0.150
20-07-2025,18:41:07,0.140
20-07-2025,18:41:08,0.147
20-07-2025,18:41:09,0.157
20-07-2025,18:41:10,0.160
20-07-2025,18:41:11,0.170
20-07-2025,18:41:12,0.181
20-07-2025,18:41:13,0.178
20-07-2025,18:41:14,0.176
20-07-2025,18:41:15,0.169
20-07-2025,18:41:16,0.159
20-07-2025,18:41:17,0.156
20-07-2025,18:41:18,0.159
20-07-2025,18:41:19,0.155
20-07-2025,18:41:20,0.150
20-07-2025,18:41:21,0.162
20-07-2025,18:41:22,0.171
20-07-2025,18:41:23,0.173
20-07-2025,18:41:24,0.160
20-07-2025,18:41:25,0.147
20-07-2025,18:41:26,0.156
20-07-2025,18:41:27,0.167
20-07-2025,18:41:28,0.169
20-07-2025,18:41:29,0.158
20-07-2025,18:41:30,0.148
20-07-2025,18:41:31,0.138
20-07-2025,18:41:32,0.143
20-07-2025,18:41:33,0.141
20-07-2025,18:41:34,0.142
20-07-2025,18:41:35,0.146
20-07-2025,18:41:36,0.144
20-07-2025,18:41:37,0.136
20-07-2025,18:41:38,0.131
20-07-2025,18:41:39,0.130
20-07-2025,18:41:40,0.138
20-07-2025,18:41:41,0.231
20-07-2025,18:41:42,0.411
20-07-2025,18:41:43,0.547
20-07-2025,18:41:44,0.615
20-07-2025,18:41:45,0.589
20-07-2025,18:41:46,0.549
20-07-2025,18:41:47,0.462
20-07-2025,18:41:48,0.369
20-07-2025,18:41:49,0.299
20-07-2025,18:41:50,0.218
20-07-2025,18:41:51,0.168
20-07-2025,18:41:52,0.155
20-07-2025,18:41:53,0.156
20-07-2025,18:41:54,0.154
20-07-2025,18:41:55,0.158
20-07-2025,18:41:56,0.186
20-07-2025,18:41:57,0.293
20-07-2025,18:41:58,0.320
20-07-2025,18:41:59,0.236
20-07-2025,18:42:00,0.231
20-07-2025,18:42:01,0.231
20-07-2025,18:42:02,0.209
20-07-2025,18:42:03,0.177
20-07-2025,18:42:04,0.143
20-07-2025,18:42:05,0.127
20-07-2025,18:42:06,0.120
20-07-2025,18:42:07,0.113
20-07-2025,18:42:08,0.111
20-07-2025,18:42:09,0.116
20-07-2025,18:42:10,0.122
20-07-2025,18:42:11,0.128
20-07-2025,18:42:12,0.132
20-07-2025,18:42:13,0.146
20-07-2025,18:42:14,0.146
20-07-2025,18:42:15,0.134
20-07-2025,18:42:16,0.134
20-07-2025,18:42:17,0.145
20-07-2025,18:42:18,0.142
20-07-2025,18:42:19,0.140
20-07-2025,18:42:20,0.141
20-07-2025,18:42:21,0.155
20-07-2025,18:42:22,0.161
20-07-2025,18:42:23,0.150
20-07-2025,18:42:24,0.163
20-07-2025,18:42:25,0.155
20-07-2025,18:42:26,0.132
20-07-2025,18:42:27,0.111
20-07-2025,18:42:28,0.103
20-07-2025,18:42:29,0.093
20-07-2025,18:42:30,0.093
20-07-2025,18:42:31,0.092
20-07-2025,18:42:32,0.090
20-07-2025,18:42:33,0.090
20-07-2025,18:42:34,0.086
20-07-2025,18:42:35,0.085
20-07-2025,18:42:36,0.085
20-07-2025,18:42:37,0.090
20-07-2025,18:42:38,0.092
20-07-2025,18:42:39,0.089
20-07-2025,18:42:40,0.091
20-07-2025,18:42:41,0.086
20-07-2025,18:42:42,0.085
20-07-2025,18:42:43,0.082
20-07-2025,18:42:44,0.079
20-07-2025,18:42:45,0.077
20-07-2025,18:42:46,0.079
20-07-2025,18:42:47,0.076
20-07-2025,18:42:48,0.072
20-07-2025,18:42:49,0.071
20-07-2025,18:42:50,0.073
20-07-2025,18:42:51,0.075
20-07-2025,18:42:52,0.072
20-07-2025,18:42:53,0.073
20-07-2025,18:42:54,0.075
20-07-2025,18:42:55,0.076
20-07-2025,18:42:56,0.076
20-07-2025,18:42:57,0.078
20-07-2025,18:42:58,0.078
20-07-2025,18:42:59,0.080
20-07-2025,18:43:00,0.078
20-07-2025,18:43:01,0.078
20-07-2025,18:43:02,0.077
20-07-2025,18:43:03,0.078
20-07-2025,18:43:04,0.076
20-07-2025,18:43:05,0.077
20-07-2025,18:43:06,0.078
20-07-2025,18:43:07,0.077
20-07-2025,18:43:08,0.078
20-07-2025,18:43:09,0.078
20-07-2025,18:43:10,0.077
20-07-2025,18:43:11,0.077
20-07-2025,18:43:12,0.077
20-07-2025,18:43:13,0.076
20-07-2025,18:43:14,0.075
20-07-2025,18:43:15,0.076
20-07-2025,18:43:16,0.078
20-07-2025,18:43:17,0.076
20-07-2025,18:43:18,0.075
20-07-2025,18:43:19,0.075
20-07-2025,18:43:20,0.075
20-07-2025,18:43:21,0.078
20-07-2025,18:43:22,0.077
20-07-2025,18:43:23,0.075
20-07-2025,18:43:24,0.074
20-07-2025,18:43:25,0.077
20-07-2025,18:43:26,0.077
20-07-2025,18:43:27,0.075
20-07-2025,18:43:28,0.073
20-07-2025,18:43:29,0.072
20-07-2025,18:43:30,0.073
20-07-2025,18:43:31,0.077
20-07-2025,18:43:32,0.077
20-07-2025,18:43:33,0.076
20-07-2025,18:43:34,0.074
20-07-2025,18:43:35,0.072
20-07-2025,18:43:36,0.074
20-07-2025,18:43:37,0.075
20-07-2025,18:43:38,0.072
20-07-2025,18:43:39,0.071
20-07-2025,18:43:40,0.072
20-07-2025,18:43:41,0.073
20-07-2025,18:43:42,0.077
20-07-2025,18:43:43,0.075
20-07-2025,18:43:44,0.075
20-07-2025,18:43:45,0.077
20-07-2025,18:43:46,0.078
20-07-2025,18:43:47,0.076
20-07-2025,18:43:48,0.072
20-07-2025,18:43:49,0.074
20-07-2025,18:43:50,0.079
20-07-2025,18:43:51,0.083
20-07-2025,18:43:52,0.083
20-07-2025,18:43:53,0.086
20-07-2025,18:43:54,0.088
20-07-2025,18:43:55,0.086
20-07-2025,18:43:56,0.082
20-07-2025,18:43:57,0.084
20-07-2025,18:43:58,0.089
20-07-2025,18:43:59,0.095
20-07-2025,18:44:00,0.097
20-07-2025,18:44:01,0.100
20-07-2025,18:44:02,0.098
20-07-2025,18:44:03,0.099
20-07-2025,18:44:04,0.099
20-07-2025,18:44:05,0.090
20-07-2025,18:44:06,0.090
20-07-2025,18:44:07,0.094
20-07-2025,18:44:08,0.083
20-07-2025,18:44:09,0.077
20-07-2025,18:44:10,0.077
20-07-2025,18:44:11,0.085
20-07-2025,18:44:12,0.086
20-07-2025,18:44:13,0.080
20-07-2025,18:44:14,0.077
20-07-2025,18:44:15,0.076
20-07-2025,18:44:16,0.076
20-07-2025,18:44:17,0.075
20-07-2025,18:44:18,0.075
20-07-2025,18:44:19,0.078
20-07-2025,18:44:20,0.075
20-07-2025,18:44:21,0.069
20-07-2025,18:44:22,0.069
20-07-2025,18:44:23,0.072
20-07-2025,18:44:24,0.079
20-07-2025,18:44:25,0.081
20-07-2025,18:44:26,0.084
20-07-2025,18:44:27,0.082
20-07-2025,18:44:28,0.080
20-07-2025,18:44:29,0.074
20-07-2025,18:44:30,0.068
20-07-2025,18:44:31,0.066
20-07-2025,18:44:32,0.067
20-07-2025,18:44:33,0.066
20-07-2025,18:44:34,0.064
20-07-2025,18:44:35,0.064
20-07-2025,18:44:36,0.068
20-07-2025,18:44:37,0.066
20-07-2025,18:44:38,0.065
20-07-2025,18:44:39,0.067
20-07-2025,18:44:40,0.069
20-07-2025,18:44:41,0.068
20-07-2025,18:44:42,0.066
20-07-2025,18:44:43,0.070
20-07-2025,18:44:44,0.074
20-07-2025,18:44:45,0.069
20-07-2025,18:44:46,0.072
20-07-2025,18:44:47,0.075
20-07-2025,18:44:48,0.077
20-07-2025,18:44:49,0.074
20-07-2025,18:44:50,0.072
20-07-2025,18:44:51,0.073
20-07-2025,18:44:52,0.092
20-07-2025,18:44:53,0.139
20-07-2025,18:44:54,0.158
20-07-2025,18:44:55,0.156
20-07-2025,18:44:56,0.162
20-07-2025,18:44:57,0.176
20-07-2025,18:44:58,0.223
20-07-2025,18:44:59,0.257
20-07-2025,18:45:00,0.232
20-07-2025,18:45:01,0.243
20-07-2025,18:45:02,0.295
20-07-2025,18:45:03,0.349
20-07-2025,18:45:04,0.347
20-07-2025,18:45:05,0.298
20-07-2025,18:45:06,0.265
20-07-2025,18:45:07,0.315
20-07-2025,18:45:08,0.352
20-07-2025,18:45:09,0.323
20-07-2025,18:45:10,0.306
20-07-2025,18:45:11,0.268
20-07-2025,18:45:12,0.230
20-07-2025,18:45:13,0.221
20-07-2025,18:45:14,0.196
20-07-2025,18:45:15,0.184
20-07-2025,18:45:16,0.206
20-07-2025,18:45:17,0.219
20-07-2025,18:45:18,0.189
20-07-2025,18:45:19,0.177
20-07-2025,18:45:20,0.170
20-07-2025,18:45:21,0.176
20-07-2025,18:45:22,0.202
20-07-2025,18:45:23,0.222
20-07-2025,18:45:24,0.220
20-07-2025,18:45:25,0.196
20-07-2025,18:45:26,0.186
20-07-2025,18:45:27,0.172
20-07-2025,18:45:28,0.175
20-07-2025,18:45:29,0.173
20-07-2025,18:45:30,0.165
20-07-2025,18:45:31,0.150
20-07-2025,18:45:32,0.134
20-07-2025,18:45:33,0.120
20-07-2025,18:45:34,0.112
20-07-2025,18:45:35,0.108
20-07-2025,18:45:36,0.108
20-07-2025,18:45:37,0.108
20-07-2025,18:45:38,0.111
20-07-2025,18:45:39,0.107
20-07-2025,18:45:40,0.098
20-07-2025,18:45:41,0.089
20-07-2025,18:45:42,0.090
20-07-2025,18:45:43,0.094
20-07-2025,18:45:44,0.091
20-07-2025,18:45:45,0.092
20-07-2025,18:45:46,0.091
20-07-2025,18:45:47,0.095
20-07-2025,18:45:48,0.104
20-07-2025,18:45:49,0.103
20-07-2025,18:45:50,0.090
20-07-2025,18:45:51,0.083
20-07-2025,18:45:52,0.084
20-07-2025,18:45:53,0.084
20-07-2025,18:45:54,0.088
20-07-2025,18:45:55,0.093
20-07-2025,18:45:56,0.099
20-07-2025,18:45:57,0.108
20-07-2025,18:45:58,0.122
20-07-2025,18:45:59,0.139
20-07-2025,18:46:00,0.144
20-07-2025,18:46:01,0.133
20-07-2025,18:46:02,0.128
20-07-2025,18:46:03,0.113
20-07-2025,18:46:04,0.106
20-07-2025,18:46:05,0.101
20-07-2025,18:46:06,0.105
20-07-2025,18:46:07,0.112
20-07-2025,18:46:08,0.117
20-07-2025,18:46:09,0.131
20-07-2025,18:46:10,0.148
20-07-2025,18:46:11,0.146
20-07-2025,18:46:12,0.138
20-07-2025,18:46:13,0.179
20-07-2025,18:46:14,0.281
20-07-2025,18:46:15,0.285
20-07-2025,18:46:16,0.251
20-07-2025,18:46:17,0.244
20-07-2025,18:46:18,0.236
20-07-2025,18:46:19,0.235
20-07-2025,18:46:20,0.233
20-07-2025,18:46:21,0.225
20-07-2025,18:46:22,0.234
20-07-2025,18:46:23,0.245
20-07-2025,18:46:24,0.216
20-07-2025,18:46:25,0.215
20-07-2025,18:46:26,0.195
20-07-2025,18:46:27,0.168
20-07-2025,18:46:28,0.163
20-07-2025,18:46:29,0.160
20-07-2025,18:46:30,0.149
20-07-2025,18:46:31,0.148
20-07-2025,18:46:32,0.147
20-07-2025,18:46:33,0.137
20-07-2025,18:46:34,0.134
20-07-2025,18:46:35,0.139
20-07-2025,18:46:36,0.152
20-07-2025,18:46:37,0.156
20-07-2025,18:46:38,0.141
20-07-2025,18:46:39,0.121
20-07-2025,18:46:40,0.115
20-07-2025,18:46:41,0.121
20-07-2025,18:46:42,0.128
20-07-2025,18:46:43,0.123
20-07-2025,18:46:44,0.118
20-07-2025,18:46:45,0.117
20-07-2025,18:46:46,0.112
20-07-2025,18:46:47,0.112
20-07-2025,18:46:48,0.110
20-07-2025,18:46:49,0.102
20-07-2025,18:46:50,0.098
20-07-2025,18:46:51,0.094
20-07-2025,18:46:52,0.088
20-07-2025,18:46:53,0.088
20-07-2025,18:46:54,0.087
20-07-2025,18:46:55,0.090
20-07-2025,18:46:56,0.094
20-07-2025,18:46:57,0.098
20-07-2025,18:46:58,0.106
20-07-2025,18:46:59,0.114
20-07-2025,18:47:00,0.115
20-07-2025,18:47:01,0.113
20-07-2025,18:47:02,0.110
20-07-2025,18:47:03,0.107
20-07-2025,18:47:04,0.109
20-07-2025,18:47:05,0.124
20-07-2025,18:47:06,0.133
20-07-2025,18:47:07,0.131
20-07-2025,18:47:08,0.127
20-07-2025,18:47:09,0.135
20-07-2025,18:47:10,0.142
20-07-2025,18:47:11,0.129
20-07-2025,18:47:12,0.125
20-07-2025,18:47:13,0.130
20-07-2025,18:47:14,0.119
20-07-2025,18:47:15,0.106
20-07-2025,18:47:16,0.108
20-07-2025,18:47:17,0.112
20-07-2025,18:47:18,0.113
20-07-2025,18:47:19,0.107
20-07-2025,18:47:20,0.113
20-07-2025,18:47:21,0.115
20-07-2025,18:47:22,0.110
20-07-2025,18:47:23,0.111
20-07-2025,18:47:24,0.117
20-07-2025,18:47:25,0.126
20-07-2025,18:47:26,0.132
20-07-2025,18:47:27,0.133
20-07-2025,18:47:28,0.134
20-07-2025,18:47:29,0.138
20-07-2025,18:47:30,0.135
20-07-2025,18:47:31,0.134
20-07-2025,18:47:32,0.127
20-07-2025,18:47:33,0.126
20-07-2025,18:47:34,0.130
20-07-2025,18:47:35,0.129
20-07-2025,18:47:36,0.127
20-07-2025,18:47:37,0.127
20-07-2025,18:47:38,0.127
20-07-2025,18:47:39,0.130
20-07-2025,18:47:40,0.136
20-07-2025,18:47:41,0.134
20-07-2025,18:47:42,0.131
20-07-2025,18:47:43,0.144
20-07-2025,18:47:44,0.142
20-07-2025,18:47:45,0.141
20-07-2025,18:47:46,0.140
20-07-2025,18:47:47,0.138
20-07-2025,18:47:48,0.135
20-07-2025,18:47:49,0.132
20-07-2025,18:47:50,0.135
20-07-2025,18:47:51,0.151
20-07-2025,18:47:52,0.155
20-07-2025,18:47:53,0.137
20-07-2025,18:47:54,0.130
20-07-2025,18:47:55,0.121
20-07-2025,18:47:56,0.114
20-07-2025,18:47:57,0.115
20-07-2025,18:47:58,0.115
20-07-2025,18:47:59,0.122
20-07-2025,18:48:00,0.125
20-07-2025,18:48:01,0.120
20-07-2025,18:48:02,0.117
20-07-2025,18:48:03,0.116
20-07-2025,18:48:04,0.117
20-07-2025,18:48:05,0.119
20-07-2025,18:48:06,0.113
20-07-2025,18:48:07,0.113
20-07-2025,18:48:08,0.117
20-07-2025,18:48:09,0.117
20-07-2025,18:48:10,0.115
20-07-2025,18:48:11,0.115
20-07-2025,18:48:12,0.115
20-07-2025,18:48:13,0.116
20-07-2025,18:48:14,0.116
20-07-2025,18:48:15,0.117
20-07-2025,18:48:16,0.114
20-07-2025,18:48:17,0.115
20-07-2025,18:48:18,0.118
20-07-2025,18:48:19,0.118
20-07-2025,18:48:20,0.115
20-07-2025,18:48:21,0.113
20-07-2025,18:48:22,0.113
20-07-2025,18:48:23,0.113
20-07-2025,18:48:24,0.116
20-07-2025,18:48:25,0.117
20-07-2025,18:48:26,0.116
20-07-2025,18:48:27,0.119
20-07-2025,18:48:28,0.117
20-07-2025,18:48:29,0.119
20-07-2025,18:48:30,0.118
20-07-2025,18:48:31,0.119
20-07-2025,18:48:32,0.120
20-07-2025,18:48:33,0.118
20-07-2025,18:48:34,0.117
20-07-2025,18:48:35,0.119
20-07-2025,18:48:36,0.116
20-07-2025,18:48:37,0.113
20-07-2025,18:48:38,0.117
20-07-2025,18:48:39,0.119
20-07-2025,18:48:40,0.118
20-07-2025,18:48:41,0.118
20-07-2025,18:48:42,0.118
20-07-2025,18:48:43,0.117
20-07-2025,18:48:44,0.119
20-07-2025,18:48:45,0.119
20-07-2025,18:48:46,0.117
20-07-2025,18:48:47,0.115
20-07-2025,18:48:48,0.117
20-07-2025,18:48:49,0.117
20-07-2025,18:48:50,0.118
20-07-2025,18:48:51,0.117
20-07-2025,18:48:52,0.113
20-07-2025,18:48:53,0.120
20-07-2025,18:48:54,0.117
20-07-2025,18:48:55,0.117
20-07-2025,18:48:56,0.121
20-07-2025,18:48:57,0.117
20-07-2025,18:48:58,0.114
20-07-2025,18:48:59,0.116
20-07-2025,18:49:00,0.116
20-07-2025,18:49:01,0.117
20-07-2025,18:49:02,0.115
20-07-2025,18:49:03,0.113
20-07-2025,18:49:04,0.114
20-07-2025,18:49:05,0.115
20-07-2025,18:49:06,0.116
20-07-2025,18:49:07,0.118
20-07-2025,18:49:08,0.120
20-07-2025,18:49:09,0.121
20-07-2025,18:49:10,0.130
20-07-2025,18:49:11,0.145
20-07-2025,18:49:12,0.159
20-07-2025,18:49:13,0.170
20-07-2025,18:49:14,0.175
20-07-2025,18:49:15,0.176
20-07-2025,18:49:16,0.169
20-07-2025,18:49:17,0.164
20-07-2025,18:49:18,0.164
20-07-2025,18:49:19,0.165
20-07-2025,18:49:20,0.175
20-07-2025,18:49:21,0.181
20-07-2025,18:49:22,0.182
20-07-2025,18:49:23,0.186
20-07-2025,18:49:24,0.183
20-07-2025,18:49:25,0.191
20-07-2025,18:49:26,0.192
20-07-2025,18:49:27,0.183
20-07-2025,18:49:28,0.175
20-07-2025,18:49:29,0.167
20-07-2025,18:49:30,0.160
20-07-2025,18:49:31,0.154
20-07-2025,18:49:32,0.148
20-07-2025,18:49:33,0.151
20-07-2025,18:49:34,0.148
20-07-2025,18:49:35,0.139
20-07-2025,18:49:36,0.126
20-07-2025,18:49:37,0.116
20-07-2025,18:49:38,0.120
20-07-2025,18:49:39,0.123
20-07-2025,18:49:40,0.117
20-07-2025,18:49:41,0.112
20-07-2025,18:49:42,0.110
20-07-2025,18:49:43,0.112
20-07-2025,18:49:44,0.121
20-07-2025,18:49:45,0.125
20-07-2025,18:49:46,0.125
20-07-2025,18:49:47,0.123
20-07-2025,18:49:48,0.119
20-07-2025,18:49:49,0.121
20-07-2025,18:49:50,0.123
20-07-2025,18:49:51,0.125
20-07-2025,18:49:52,0.127
20-07-2025,18:49:53,0.125
20-07-2025,18:49:54,0.124
20-07-2025,18:49:55,0.122
20-07-2025,18:49:56,0.120
20-07-2025,18:49:57,0.118
20-07-2025,18:49:58,0.116
20-07-2025,18:49:59,0.116
20-07-2025,18:50:00,0.117
20-07-2025,18:50:01,0.114
20-07-2025,18:50:02,0.108
20-07-2025,18:50:03,0.111
20-07-2025,18:50:04,0.108
20-07-2025,18:50:05,0.103
20-07-2025,18:50:06,0.105
20-07-2025,18:50:07,0.107
20-07-2025,18:50:08,0.111
20-07-2025,18:50:09,0.109
20-07-2025,18:50:10,0.109
20-07-2025,18:50:11,0.115
20-07-2025,18:50:12,0.128
20-07-2025,18:50:13,0.139
20-07-2025,18:50:14,0.174
20-07-2025,18:50:15,0.216
20-07-2025,18:50:16,0.228
20-07-2025,18:50:17,0.234
20-07-2025,18:50:18,0.227
20-07-2025,18:50:19,0.231
20-07-2025,18:50:20,0.227
20-07-2025,18:50:21,0.233
20-07-2025,18:50:22,0.239
20-07-2025,18:50:23,0.252
20-07-2025,18:50:24,0.280
20-07-2025,18:50:25,0.284
20-07-2025,18:50:26,0.274
20-07-2025,18:50:27,0.278
20-07-2025,18:50:28,0.284
20-07-2025,18:50:29,0.287
20-07-2025,18:50:30,0.296
20-07-2025,18:50:31,0.308
20-07-2025,18:50:32,0.310
20-07-2025,18:50:33,0.300
20-07-2025,18:50:34,0.291
20-07-2025,18:50:35,0.283
20-07-2025,18:50:36,0.286
20-07-2025,18:50:37,0.299
20-07-2025,18:50:38,0.301
20-07-2025,18:50:39,0.299
20-07-2025,18:50:40,0.304
20-07-2025,18:50:41,0.328
20-07-2025,18:50:42,0.332
20-07-2025,18:50:43,0.320
20-07-2025,18:50:44,0.317
20-07-2025,18:50:45,0.301
20-07-2025,18:50:46,0.293
20-07-2025,18:50:47,0.301
20-07-2025,18:50:48,0.363
20-07-2025,18:50:49,0.461
20-07-2025,18:50:50,0.461
20-07-2025,18:50:51,0.375
20-07-2025,18:50:52,0.270
20-07-2025,18:50:53,0.233
20-07-2025,18:50:54,0.205
20-07-2025,18:50:55,0.192
20-07-2025,18:50:56,0.197
20-07-2025,18:50:57,0.213
20-07-2025,18:50:58,0.231
20-07-2025,18:50:59,0.224
20-07-2025,18:51:00,0.216
20-07-2025,18:51:01,0.225
20-07-2025,18:51:02,0.289
20-07-2025,18:51:03,0.476
20-07-2025,18:51:04,0.614
20-07-2025,18:51:05,0.517
20-07-2025,18:51:06,0.383
20-07-2025,18:51:07,0.296
20-07-2025,18:51:08,0.217
20-07-2025,18:51:09,0.189
20-07-2025,18:51:10,0.195
20-07-2025,18:51:11,0.195
20-07-2025,18:51:12,0.199
20-07-2025,18:51:13,0.199
20-07-2025,18:51:14,0.204
20-07-2025,18:51:15,0.209
20-07-2025,18:51:16,0.210
20-07-2025,18:51:17,0.200
20-07-2025,18:51:18,0.194
20-07-2025,18:51:19,0.198
20-07-2025,18:51:20,0.196
20-07-2025,18:51:21,0.194
20-07-2025,18:51:22,0.198
20-07-2025,18:51:23,0.193
20-07-2025,18:51:24,0.185
20-07-2025,18:51:25,0.174
20-07-2025,18:51:26,0.175
20-07-2025,18:51:27,0.163
20-07-2025,18:51:28,0.152
20-07-2025,18:51:29,0.156
20-07-2025,18:51:30,0.159
20-07-2025,18:51:31,0.153
20-07-2025,18:51:32,0.155
20-07-2025,18:51:33,0.165
20-07-2025,18:51:34,0.171
20-07-2025,18:51:35,0.180
20-07-2025,18:51:36,0.191
20-07-2025,18:51:37,0.185
20-07-2025,18:51:38,0.176
20-07-2025,18:51:39,0.171
20-07-2025,18:51:40,0.155
20-07-2025,18:51:41,0.144
20-07-2025,18:51:42,0.146
20-07-2025,18:51:43,0.140
20-07-2025,18:51:44,0.139
20-07-2025,18:51:45,0.140
20-07-2025,18:51:46,0.139
20-07-2025,18:51:47,0.137
20-07-2025,18:51:48,0.141
20-07-2025,18:51:49,0.144
20-07-2025,18:51:50,0.132
20-07-2025,18:51:51,0.126
20-07-2025,18:51:52,0.128
20-07-2025,18:51:53,0.121
20-07-2025,18:51:54,0.123
20-07-2025,18:51:55,0.130
20-07-2025,18:51:56,0.130
20-07-2025,18:51:57,0.127
20-07-2025,18:51:58,0.123
20-07-2025,18:51:59,0.120
20-07-2025,18:52:00,0.119
20-07-2025,18:52:01,0.119
20-07-2025,18:52:02,0.119
20-07-2025,18:52:03,0.121
20-07-2025,18:52:04,0.120
20-07-2025,18:52:05,0.121
20-07-2025,18:52:06,0.124
20-07-2025,18:52:07,0.122
20-07-2025,18:52:08,0.119
20-07-2025,18:52:09,0.118
20-07-2025,18:52:10,0.117
20-07-2025,18:52:11,0.118
20-07-2025,18:52:12,0.115
20-07-2025,18:52:13,0.116
20-07-2025,18:52:14,0.117
20-07-2025,18:52:15,0.117
20-07-2025,18:52:16,0.114
20-07-2025,18:52:17,0.114
20-07-2025,18:52:18,0.117
20-07-2025,18:52:19,0.116
20-07-2025,18:52:20,0.117
20-07-2025,18:52:21,0.114
20-07-2025,18:52:22,0.115
20-07-2025,18:52:23,0.117
20-07-2025,18:52:24,0.118
